word1,word2,mean(remove_extreme_annotator),sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,mean
満ちる,あふれる,6.6,8,5,7,6,7,9,7,8,5,1,6.3
満ちる,ある,2.8,3,5,2,2,2,1,1,3,0,1,2.0
夢中になる,のめり込む,8.4,9,8,9,8,8,9,8,9,8,7,8.3
無くした,なくした,10,10,10,10,10,10,10,10,10,10,10,10.0
無くす,除く,7.2,4,8,9,7,8,9,3,6,7,7,6.8
無くす,排除する,7.8,6,9,9,7,8,9,2,6,7,7,7.0
無くす,除去する,7.8,9,8,7,7,8,9,2,5,7,7,6.9
無くそうとする,排除する,7.4,9,6,7,7,8,9,2,6,7,4,6.5
無くそうとする,除去する,6.2,7,4,5,7,8,9,2,6,7,4,5.9
無くなった,滅びた,6,4,6,6,7,7,6,2,7,5,5,5.5
無くなった,消滅した,7.8,7,8,9,8,7,9,3,7,5,7,7.0
無くなった,消えた,8.2,9,9,8,7,8,9,3,8,7,7,7.5
無くなる,減る,6,7,5,8,5,5,2,3,2,3,3,4.3
名乗り出た,称した,5.4,8,4,5,4,6,7,4,4,5,8,5.5
明記された,載った,6,5,7,5,6,7,8,5,7,5,7,6.2
明記された,記載された,7.2,9,7,7,6,7,9,6,8,7,7,7.3
明記された,記された,7.8,8,9,9,6,7,9,6,7,7,7,7.5
明記した,示した,6,3,7,6,6,8,8,5,6,7,6,6.2
明記した,記した,7.6,8,9,8,6,7,9,6,7,7,7,7.4
明記する,明らかにする,6.4,5,8,6,6,7,8,5,6,5,2,5.8
明言した,現れた,2,0,5,2,3,0,7,1,2,5,0,2.5
明言した,言った,7.4,7,8,8,6,8,8,7,8,7,6,7.3
明示した,提示した,6.4,5,8,5,7,7,8,6,7,7,5,6.5
明白になる,具現化する,5.8,8,6,3,5,7,9,5,3,5,6,5.7
明白になる,表面化する,7.6,9,9,6,6,8,9,6,7,5,6,7.1
明白になる,見える,5.4,4,3,6,6,8,6,5,5,7,6,5.6
迷う,止める,1.6,0,4,1,3,0,1,1,2,0,0,1.2
滅亡した,消失した,6.8,5,9,7,6,7,9,5,8,5,6,6.7
滅亡した,消えた,7.2,8,6,9,6,7,9,5,7,5,6,6.8
滅亡した,無くなった,7.8,9,9,8,6,7,9,5,7,5,6,7.1
目を閉じた,つむった,8.2,10,9,6,8,8,9,10,7,8,9,8.4
目を閉じた,つぶった,7.4,6,9,6,8,8,9,9,7,8,9,7.9
目立つ,合う,0.4,0,2,0,0,0,0,0,3,0,0,0.5
問題になる,喧嘩する,4.2,6,3,3,4,5,7,1,2,3,0,3.4
問題になる,争う,5.8,7,8,5,4,5,8,5,2,3,0,4.7
問題になる,言い争う,4.2,4,5,3,4,5,8,5,2,3,0,3.9
悶える,乱れる,5,6,7,6,6,0,7,1,3,5,2,4.3
薬を出した,処方した,8.4,9,10,8,7,8,9,10,6,8,8,8.3
与えた,出した,3,5,1,2,5,2,1,1,5,5,5,3.2
様子見した,見た,6.2,8,7,6,5,5,4,4,5,3,6,5.3
溶ける,おわる,0.8,0,2,0,0,2,4,1,2,0,1,1.2
用心する,恐れる,5.2,4,5,6,7,4,6,3,3,3,2,4.3
頼みこんだ,お願いした,7.4,8,7,7,8,7,8,9,8,7,6,7.5
頼み込む,嘆願する,8,9,8,8,8,7,9,9,7,8,8,8.1
乱れた,荒れた,6.8,8,7,6,7,6,7,3,6,3,7,6.0
乱れた,荒廃した,7.6,8,8,9,7,6,8,4,5,5,2,6.2
乱れていく,違っていく,3.6,5,4,4,2,3,6,2,3,1,1,3.1
乱れている,波だっている,4.6,5,6,7,5,0,6,2,6,1,1,3.9
立ち向かう,挑む,7.6,9,7,9,7,6,9,8,7,5,7,7.4
立ち向かった,挑戦した,7.2,9,9,6,7,5,9,8,8,5,7,7.3
流し込む,敷く,1,3,2,0,0,0,0,1,2,0,5,1.3
了解した,認めた,7,6,9,7,7,6,9,7,8,5,8,7.2
了解した,承認した,8,9,9,7,7,8,9,7,8,8,7,7.9
了解する,受け入れる,7,7,7,7,7,7,9,7,7,8,7,7.3
了承した,承認した,7.4,4,9,8,8,8,9,7,9,8,7,7.7
了承した,受け入れた,8,9,8,9,7,7,9,7,8,8,7,7.9
了承した,同意した,8.2,9,8,9,7,8,9,7,8,8,6,7.9
了承した,承諾した,8.2,8,9,8,8,8,9,7,9,8,7,8.1
冷んやりする,冷えた,7.4,8,7,6,9,7,4,1,7,8,8,6.5
連携した,協力した,7.4,8,8,7,7,7,9,7,7,8,9,7.7
連携する,提携する,7.6,9,8,8,6,7,9,8,9,8,8,8.0
連帯した,団結した,7.4,9,7,7,6,8,9,7,6,8,5,7.2
連帯した,連携した,7.8,9,8,8,6,8,9,7,6,8,5,7.4
連帯した,共同した,7.2,8,8,7,7,6,9,7,5,8,5,7.0
連帯した,協力した,7.8,8,8,8,7,8,9,7,6,8,5,7.4
連帯する,協力する,7,7,6,7,7,8,9,7,6,8,5,7.0
連動した,連携した,7.4,8,8,9,5,7,9,7,4,8,3,6.8
連動した,協力した,6.6,7,7,8,3,8,9,7,5,8,3,6.5
露出した,さらされた,7.8,9,8,8,8,6,9,5,8,7,7,7.5
露呈した,表面化した,6.6,5,7,7,7,7,8,5,8,7,8,6.9
露呈した,出てきた,6.8,8,8,6,6,6,8,3,7,7,7,6.6
露呈した,出現した,7.4,8,9,8,5,7,9,3,6,7,7,6.9
露呈した,発覚した,7.4,8,8,8,6,7,9,5,8,7,7,7.3
老熟した,円熟した,7,8,5,7,7,8,8,7,4,8,9,7.1
老熟した,成熟した,6.6,8,7,7,5,6,8,7,5,8,5,6.6
論議した,話し合った,7.6,10,6,7,8,7,9,8,6,7,7,7.5
論議した,言い争いした,6,7,5,7,5,6,8,7,5,5,3,5.8
論議した,検討した,6.4,5,6,7,6,8,9,8,4,5,6,6.4
論議した,審議した,6.6,8,6,7,5,7,9,7,6,7,4,6.6
論議した,議論した,9.2,10,9,9,9,9,9,8,7,7,8,8.5
論議する,討論する,8,10,6,7,8,9,9,9,7,7,8,8.0
論議する,討議する,8.4,10,7,8,8,9,9,9,6,7,8,8.1
論議する,話し合って検討する,8.2,10,8,8,8,7,9,8,7,5,7,7.7
論議する,審議する,6.6,6,6,8,6,7,9,8,7,7,4,6.8
論議する,議論する,9,10,8,9,9,9,9,8,8,7,8,8.5
論議する,話し合う,8,8,8,9,7,8,9,6,8,7,7,7.7
論争した,言い争いした,7.4,6,10,8,7,6,8,6,7,7,3,6.8
論争した,議論した,7.4,6,9,8,6,8,9,9,7,7,3,7.2
和らげた,緩和した,6.8,6,9,5,8,6,7,6,7,3,8,6.5
話し合いした,討議した,7.4,10,6,7,7,7,9,7,6,7,7,7.3
話し合いした,検討した,6.4,8,6,5,6,7,9,7,5,5,7,6.5
話し合いをした,話あった,8.8,9,10,8,9,8,9,6,9,10,8,8.6
話し合いをした,議論した,8.4,9,10,8,7,8,9,7,7,7,7,7.9
話し合いをする,話し合う,9.4,10,9,9,9,10,9,9,9,10,9,9.3
話し合いをする,議論する,8.6,10,9,9,7,8,9,7,7,7,7,8.0
話し合った,議論した,7.6,6,9,8,7,8,9,7,7,7,7,7.5
話し合った,討論した,7.6,9,8,7,6,8,9,7,7,7,7,7.5
話し合って検討する,議論する,7.4,5,9,7,8,8,9,8,7,5,7,7.3
話し合って検討する,討論する,7.8,9,8,7,7,8,9,8,7,5,7,7.5
揉んだ,した,0.4,0,1,0,1,0,0,0,2,0,0,0.4
揉んだ,もんだ,10,10,10,10,10,10,10,10,10,10,10,10.0
瞑った,つぶった,10,10,10,10,10,10,10,8,10,10,10,9.8
瞑る,つぶる,10,10,10,10,10,10,10,8,9,10,10,9.7
綺麗に見える,引き立つ,6.4,7,7,4,7,7,7,3,7,5,5,5.9
綺麗に見える,見栄えする,7.4,8,7,7,7,8,8,5,8,7,6,7.1
躊躇している,ためらっている,7.8,5,10,8,8,8,9,9,9,7,10,8.3
騙る,名乗る,3,4,5,5,1,0,6,0,5,0,3,2.9
見守る,見張る,7.4,6,8,7,8,8,7,0,4,5,6,5.9
アクセントになる,目立つ,8,6,9,10,8,7,8,5,5,3,5,6.6
アクセントになる,良く見える,6.8,6,8,9,5,6,9,5,6,3,4,6.1
アクセントになる,引き立つ,7.8,7,7,8,8,9,9,5,7,3,4,6.7
あしらう,飾る,5.2,6,2,9,8,1,8,1,5,7,9,5.6
あしらってる,ついている,3.6,6,1,4,6,1,7,1,5,0,8,3.9
あらわになった,持ち上がった,3.4,3,2,3,2,7,7,1,6,0,5,3.6
あらわになった,上がった,2.8,3,3,2,1,5,6,4,4,0,4,3.2
あらわになる,露呈する,8.6,8,9,9,9,8,9,5,7,5,10,7.9
ある,隠している,1,0,0,3,0,2,1,1,2,0,1,1.0
うかがう,見つける,2.6,0,4,5,2,2,5,1,2,0,0,2.1
うかがった,受けた,2.8,3,1,8,0,2,4,1,2,1,0,2.2
うかがった,聴いた,8.2,8,6,10,8,9,8,5,6,5,8,7.3
うつされた,罹った,7.6,6,9,9,6,8,6,5,7,7,4,6.7
うつる,罹る,8.2,6,10,9,8,8,8,5,4,7,4,6.9
うもれた,はまった,7.6,6,9,10,7,6,1,1,4,2,3,4.9
うもれた,入った,6,5,8,6,8,3,1,2,3,2,2,4.0
おさめた,留めた,5.8,5,9,8,3,4,1,5,4,3,2,4.4
おわる,無くなる,6.6,5,8,10,7,3,8,7,3,3,5,5.9
おわる,消える,6.8,5,9,10,7,3,7,7,2,3,5,5.8
お願いする,依頼する,8.4,7,9,10,8,8,7,8,7,5,7,7.6
お願いする,嘆願する,8.4,7,9,10,9,7,8,8,8,5,7,7.8
かざった,つけた,7.6,6,7,10,7,8,6,1,6,3,6,6.0
かすかな,消え入りそうな,7.6,8,8,9,9,4,7,7,5,3,7,6.7
ぐしゃぐしゃになった,跳ねた,3.4,0,7,0,7,3,0,1,3,0,0,2.1
ぐしゃぐしゃになった,荒れた,6.8,6,8,8,6,6,5,4,4,3,2,5.2
くばられた,配分された,8.8,8,9,10,9,8,9,5,6,7,8,7.9
くばられる,分け与える,8.4,8,9,9,7,9,8,5,7,7,6,7.5
コーディネートした,あしらった,5,7,3,8,6,1,8,4,6,5,1,4.9
こじらせた,ひいた,6.8,5,8,10,6,5,8,1,4,3,0,5.0
こすった,拭った,6.8,6,10,9,7,2,9,5,3,3,4,5.8
消えた,死亡した,6.4,6,9,8,8,1,8,3,4,2,5,5.4
消えた,他界した,7.2,6,9,9,8,4,8,3,4,2,5,5.8
いない,亡くなった,7.2,6,9,9,7,5,7,3,3,1,4,5.4
いない,逝った,7.2,6,9,10,7,4,7,3,3,1,4,5.4
いない,永眠した,6.2,6,8,7,7,3,7,3,3,1,4,4.9
いない,死去した,6.4,6,8,8,7,3,7,3,3,1,4,5.0
いない,亡くした,6.2,6,8,7,7,3,7,3,3,1,4,4.9
こんがらがった,込み入った,7.4,8,8,5,8,8,8,5,7,5,1,6.3
こんもりとした,盛り上がった,6.8,8,7,8,8,3,8,5,6,3,7,6.3
こんもりとした,少し盛り上がった,6.6,7,5,9,9,3,6,6,6,2,6,5.9
さかのぼる,順に見る,6.4,4,6,10,8,4,0,4,5,3,6,5.0
さまよった,揺れ動いた,6.2,6,8,7,7,3,8,1,4,3,0,4.7
さまよった,ゆらゆら動いた,6,6,7,6,8,3,8,1,4,3,0,4.6
さまよった,浮かんだ,5.4,5,9,4,7,2,6,2,4,1,0,4.0
しける,荒れる,8.6,7,8,10,9,9,8,6,7,5,6,7.5
じめじめした,うざったい,5.6,5,7,8,4,4,7,1,2,5,1,4.4
しめた,着けた,5.8,6,5,9,6,3,5,4,3,3,1,4.5
しゃくにさわる,怒る,6.8,5,8,8,7,6,8,6,3,7,2,6.0
せずにいる,外す,3.2,1,8,2,3,2,5,1,2,5,0,2.9
たぐった,なぞった,5.8,5,9,6,5,4,4,7,2,3,0,4.5
たどる,行く,5.6,5,9,5,6,3,1,5,3,3,1,4.1
ちりばめている,ついている,4.6,6,5,3,6,3,5,1,4,3,1,3.7
ちりばめている,使用している,4,4,8,2,5,1,5,2,3,3,0,3.3
ついている,使用している,5.8,4,8,7,6,4,6,1,3,3,1,4.3
つかまった,入った,4.4,4,7,6,2,3,0,2,2,1,0,2.7
つかまった,巻き込まれた,6,5,8,9,5,3,0,1,5,3,1,4.0
つけた,飾った,7.6,6,8,10,8,6,5,1,6,3,6,5.9
つけた,添えた,7.6,7,9,8,8,6,7,4,6,3,6,6.4
とらわれた,飲み込まれた,6.8,7,6,8,7,6,7,1,5,2,1,5.0
とらわれた,はまった,7.2,7,7,9,7,6,5,1,3,2,3,5.0
ないがしろにする,欠かす,5.6,6,8,4,7,3,7,3,5,3,1,4.7
ないがしろにする,外す,6.2,6,8,7,7,3,8,5,6,3,0,5.3
ないがしろにする,なくす,4,5,7,0,6,2,7,5,3,3,0,3.8
なおした,示した,2.4,0,8,2,0,2,0,1,2,0,0,1.5
にこにこした,微笑んだ,7.6,7,9,6,8,8,1,8,8,5,7,6.7
にじみ出る,映る,5.2,5,9,5,4,3,4,1,6,0,0,3.7
にじみ出る,出る,6.8,7,9,7,6,5,4,5,4,3,4,5.4
のせた,付け加えた,7.2,6,9,8,7,6,7,3,5,3,3,5.7
はさみこんだ,つかんだ,5.2,5,8,5,2,6,2,5,6,5,0,4.4
はずす,抜く,7.4,6,8,9,8,6,2,3,5,3,4,5.4
はまれば,当たれば,6.2,6,8,7,1,9,5,1,6,0,2,4.5
はめこむ,つける,6.4,6,7,8,8,3,7,1,5,3,4,5.2
はめられた,入った,5,6,7,3,7,2,1,3,3,3,4,3.9
はめる,通す,6.2,5,8,7,6,5,1,1,4,3,3,4.3
ひいた,感染した,7.4,6,8,9,8,6,5,3,3,5,3,5.6
ひいた,敷いた,7.2,7,9,9,8,3,8,1,2,5,7,5.9
ひいた,入れた,4.8,2,9,4,6,3,0,1,3,0,6,3.4
ひく,砕く,6,6,8,8,6,2,0,2,2,5,5,4.4
ひく,継承する,6.8,7,7,9,5,6,8,2,6,3,4,5.7
ひく,引き継ぐ,7.8,8,9,8,8,6,9,1,6,3,4,6.2
ひく,なくなる,4.8,6,7,8,0,3,5,1,3,0,1,3.4
お願いをする,熱願する,8.4,7,9,9,8,9,8,7,7,5,7,7.6
ぴったりと付いた,はまった,6.4,6,8,7,8,3,8,1,6,3,5,5.5
マッチする,合う,9.2,8,10,10,9,9,8,7,9,8,8,8.6
まとまった,荒れた,0.6,0,0,0,0,3,0,1,1,0,0,0.5
むき出しになった,突出した,6.6,7,9,9,6,2,8,3,3,5,7,5.9
もめた,争った,8.4,7,9,10,9,7,9,8,7,7,7,8.0
やめる,欠く,6,5,8,8,6,3,3,5,3,2,0,4.3
哀願する,お願いする,8.4,7,9,10,8,8,8,7,7,7,7,7.8
哀願する,願う,8.2,7,9,9,8,8,8,7,7,7,7,7.7
意味した,表した,7.6,7,9,8,7,7,4,5,7,5,6,6.5
一致する,合う,8.8,7,9,10,9,9,9,7,8,8,7,8.3
引きたった,あった,4.4,2,8,8,1,3,1,3,2,3,5,3.6
引きたった,合った,4.8,5,7,8,1,3,1,3,2,3,5,3.8
引きたった,似合った,5,5,7,7,2,4,5,2,7,3,5,4.7
引き合いにした,使った,6.8,6,9,8,7,4,5,3,5,5,4,5.6
引き締める,冷やす,3.6,4,4,9,0,1,0,1,1,3,3,2.6
引き立つ,見える,6.6,6,8,8,8,3,3,3,2,3,5,4.9
引用した,使用した,7.8,6,9,10,8,6,8,6,4,5,5,6.7
引率する,指揮する,7.2,6,8,9,7,6,8,7,3,5,5,6.4
隠し持った,持った,7.4,6,8,8,8,7,3,1,5,5,5,5.6
隠し持った,持ち合わせた,6.6,6,8,7,8,4,1,1,7,3,1,4.6
映える,調和する,7.4,8,9,8,5,7,3,1,6,5,6,5.8
映える,合う,7.8,7,9,9,6,8,8,5,7,5,6,7.0
映し出す,示す,7.2,6,8,8,7,7,8,3,3,7,3,6.0
円熟した,熟成した,7,7,9,3,9,7,9,9,8,8,6,7.5
回避する,取り除く,5.6,5,9,5,7,2,9,5,3,5,1,5.1
懐妊する,はらむ,8.8,8,8,10,9,9,9,7,7,9,9,8.5
開示する,提示する,7.6,6,9,7,8,8,9,5,6,7,8,7.3
拡充した,広げた,8.8,7,9,10,9,9,9,8,8,7,6,8.2
拡充した,拡張した,8.4,8,9,10,9,6,9,8,9,7,6,8.1
拡充した,発展した,6.2,7,8,7,6,3,7,7,5,5,6,6.1
拡充した,拡大した,7.8,7,9,9,8,6,9,9,8,6,10,8.1
拡充する,拡張する,8.6,8,9,10,9,7,9,9,8,6,10,8.5
拡張した,増やした,7.4,7,9,9,8,4,8,8,6,5,8,7.2
拡張して,広げて,8.6,7,9,10,9,8,8,8,7,6,8,8.0
患う,害している,6.2,7,9,5,7,3,8,5,5,5,4,5.8
感じられて,あって,3.8,2,7,6,1,3,2,1,3,4,3,3.2
緩めた,弱めた,6.6,7,9,7,6,4,3,5,5,5,3,5.4
緩やかにした,弱めた,7.2,7,8,8,6,7,3,5,6,5,3,5.8
緩和させる,ほころばせる,5.4,7,8,6,3,3,5,5,5,2,1,4.5
記帳された,掲載された,6.8,5,9,8,6,6,6,6,5,3,2,5.6
記入される,書かれる,9,8,9,10,9,9,9,7,6,7,7,8.1
記名した,載った,6.4,5,9,8,6,4,5,7,7,3,3,5.7
記名した,表示した,6.8,5,9,9,7,4,5,8,6,5,2,6.0
偽装した,演じた,6.6,6,8,9,7,3,6,1,3,3,7,5.3
議論した,検討した,8,5,9,9,7,10,7,5,6,4,5,6.7
議論する,話し合う,8.4,7,9,8,8,10,9,7,9,7,9,8.3
狂った,乱れた,6.8,6,7,10,4,7,9,7,6,5,5,6.6
敬遠する,無視する,7.2,6,8,9,7,6,8,7,6,5,5,6.7
敬遠する,排除する,5.8,5,7,6,7,4,8,8,4,5,4,5.8
欠く,取り除く,6,6,8,6,7,3,8,3,3,0,3,4.7
決まる,合う,5.8,6,9,5,4,5,7,1,4,0,2,4.3
結んだ,着用した,5.8,4,8,7,6,4,3,1,6,1,0,4.0
喧嘩をする,もめる,8.4,8,8,9,9,8,8,8,7,5,8,7.8
喧嘩をする,争う,9,8,9,10,9,9,9,8,6,7,8,8.3
喧嘩をする,決まらない,4.8,4,8,3,6,3,4,5,3,0,0,3.6
肩に乗せた,抱えた,5.2,6,8,5,5,2,0,1,6,3,0,3.6
見える,生きる,2.6,0,7,2,1,3,0,1,3,0,1,1.8
見るからに,どう見ても,8.6,9,9,10,6,9,9,1,8,6,10,7.7
言った,伝えた,7.8,6,9,10,8,6,9,5,7,8,8,7.6
戸惑う,躊躇する,6.2,8,9,9,2,3,9,5,8,7,7,6.7
口にした,言った,9,8,9,10,9,9,9,8,8,8,10,8.8
広げた,入れた,4,3,8,6,0,3,0,1,3,0,0,2.4
荒れる,争う,6.6,5,9,8,7,4,8,3,2,0,1,4.7
合致する,合う,9,8,9,10,9,9,9,8,9,8,10,8.9
合致する,一致する,9.4,9,9,10,9,10,9,9,8,8,10,9.1
告げた,称した,6.2,6,8,6,8,3,4,3,3,5,1,4.7
告げて,称した,7.6,6,9,8,8,7,4,3,3,5,1,5.4
困惑する,戸惑う,8.6,8,8,10,8,9,9,8,8,7,10,8.5
懇願する,お願いする,8.6,7,8,10,9,9,8,9,7,7,9,8.3
採られた,捕まった,7.8,7,8,8,8,8,8,5,6,1,8,6.7
採取された,捕まえた,6.8,7,8,3,8,8,8,5,7,1,6,6.1
採集された,取らされた,6,5,8,5,8,4,7,3,4,0,7,5.1
採集された,捕まえた,6.4,6,8,2,8,8,8,3,7,1,7,5.8
採集した,栽培した,3.4,5,5,5,0,2,0,1,2,0,1,2.1
載った,記述された,7.8,6,9,9,7,8,7,5,6,5,6,6.8
作用する,一致する,1.8,0,7,0,0,2,0,1,1,0,1,1.2
作用する,決まる,1.2,2,0,2,0,2,0,1,1,0,1,0.9
指ではさんだ,掴んだ,6,6,2,8,7,7,6,3,5,3,7,5.4
指で持った,掴んだ,7.2,6,4,9,9,8,6,3,4,3,9,6.1
指で持った,はさんだ,7,7,5,8,8,7,6,3,6,3,5,5.8
指揮する,引っ張る,4.4,7,2,7,6,0,7,1,6,2,5,4.3
指示した,指揮した,5.8,6,6,8,7,2,9,6,5,3,6,5.8
似合った,合った,6,6,5,8,7,4,9,3,6,3,7,5.8
持ち上がった,発覚した,3.8,6,0,6,5,2,7,3,6,0,6,4.1
持ち上げた,背負った,4.4,5,5,6,3,3,0,3,7,1,4,3.7
持ち上げた,持った,7,6,6,5,9,9,5,3,4,5,7,5.9
持ち上げた,担いだ,6,6,6,7,4,7,8,5,5,3,8,5.9
持っている,隠している,2,5,0,3,0,2,0,1,3,0,5,1.9
示した,現れた,3.2,5,4,4,2,1,7,3,6,3,3,3.8
辞退する,後退する,2.6,4,5,3,0,1,6,1,2,3,2,2.7
湿度があった,しめっていた,6.6,7,4,7,8,7,9,8,8,6,7,7.1
湿度があった,しっとりしていた,6,7,4,6,7,6,8,7,6,6,5,6.2
疾駆した,ダッシュした,7.4,8,6,7,8,8,9,9,7,5,8,7.5
取りいれて,合わせて,5,6,5,4,5,5,7,3,6,3,6,5.0
取りざたされた,上がった,3.4,5,0,6,2,4,7,3,7,0,6,4.0
取り合わせた,配置した,4,6,3,6,1,4,6,5,7,0,2,4.0
取り出す,採る,3.4,6,0,2,5,4,7,2,6,0,3,3.5
取り繕った,偽った,5.8,7,2,7,6,7,9,5,4,5,8,6.0
手繰る,行く,1.8,5,0,3,0,1,0,3,2,2,2,1.8
受諾した,認めた,4.4,7,6,3,1,5,8,7,6,7,8,5.8
授かる,はらむ,7.2,7,8,8,6,7,5,5,7,8,8,6.9
収集された,採集された,7.2,7,6,9,8,6,8,5,8,5,8,7.0
収集された,取らされた,4.8,5,4,6,7,2,8,4,4,5,2,4.7
収集した,調査した,4.6,5,6,2,3,7,5,1,1,3,6,3.9
充実した,拡大した,3,4,2,3,0,6,5,5,3,5,6,3.9
熟した,完成した,5.4,6,5,8,2,6,6,3,8,5,8,5.7
熟した,育ちきった,7.8,8,7,9,7,8,9,7,9,7,10,8.1
出して見せる,剥き出す,5.6,7,3,6,7,5,7,5,6,3,5,5.4
出ている,見えている,6.4,7,5,7,6,7,6,5,7,3,6,5.9
出る,見える,5.2,6,4,4,6,6,5,5,3,3,2,4.4
出る,見られる,4,4,3,3,5,5,5,4,3,3,5,4.0
処方した,与えた,5.6,5,4,6,7,6,8,1,4,3,3,4.7
書かれた,表示された,6.2,6,5,8,6,6,7,7,7,5,7,6.4
除外した,敬遠した,3.8,5,5,2,6,1,8,6,5,5,7,5.0
除外した,やめさせた,4,6,4,2,1,7,7,7,4,2,5,4.5
除外する,無視する,5.2,6,6,3,5,6,9,5,3,5,3,5.1
勝負した,挑戦した,7,6,6,7,8,8,9,7,8,5,7,7.1
昇天した,逝った,8.6,8,8,8,9,10,9,10,3,7,8,8.0
昇天した,死去した,8.6,8,8,8,9,10,9,10,3,7,8,8.0
消える,なくす,6.8,7,5,7,8,7,9,3,4,2,5,5.7
消える,去る,6.2,7,6,6,7,5,9,2,3,3,7,5.5
消失した,喪失した,6,6,6,5,7,6,8,5,6,5,8,6.2
笑った,にっこりした,8,7,7,9,8,9,7,8,8,6,9,7.8
上がった,登場した,5.6,6,2,6,7,7,6,3,6,0,7,5.0
上がった,取り沙汰された,4.8,6,2,6,4,6,8,3,6,0,8,4.9
上がった,出現した,4.4,5,2,6,3,6,7,3,5,0,6,4.3
上に行く,勝る,5.8,6,5,7,6,5,8,1,3,0,5,4.6
常備される,いつもいる,4.6,5,2,8,4,4,7,6,4,3,6,4.9
常備される,常駐される,4.4,5,2,6,5,4,9,6,4,5,3,4.9
飾った,使った,1.6,5,0,3,0,0,0,1,4,0,3,1.6
飾れた,合わせた,2.6,5,0,3,0,5,0,1,5,0,0,1.9
拭った,消し去った,4.2,6,2,4,5,4,9,3,3,2,7,4.5
拭った,消した,5.4,6,2,8,6,5,9,3,6,2,6,5.3
拭った,除いた,4.8,5,2,7,6,4,8,3,6,2,7,5.0
蝕まれた,弱めた,3,6,0,3,3,3,4,1,3,0,2,2.5
尻込みする,迷う,4.8,6,3,5,6,4,8,5,7,3,7,5.4
尻込みする,困る,2.8,5,3,3,2,1,8,5,4,5,5,4.1
伸張する,広げる,7,8,5,7,7,8,8,7,6,5,9,7.0
信仰した,信じした,7.2,7,8,8,7,6,9,3,7,8,0,6.3
信奉した,信じた,7.8,8,8,8,8,7,9,3,3,8,9,7.1
心に持った,持った,5,6,6,3,6,4,6,0,3,5,5,4.4
真似る,見せかける,5.6,6,4,6,6,6,9,7,4,7,5,6.0
真似をする,偽る,5.6,6,4,6,6,6,9,5,5,5,6,5.8
尽きる,止む,5.4,6,5,7,4,5,7,5,6,5,7,5.7
制御する,操縦する,5.4,6,5,5,5,6,9,7,7,7,6,6.3
成熟した,発展した,5.8,7,6,8,5,3,8,5,6,3,3,5.4
成熟した,しっかりした,6.2,7,5,8,6,5,7,5,4,3,2,5.2
成長した,しっかりした,5.8,6,5,6,6,6,7,5,4,3,4,5.2
絶滅した,消失した,6.2,6,5,6,7,7,8,5,6,3,7,6.0
戦った,臨んだ,6.2,5,6,5,7,8,4,5,6,4,6,5.6
戦った,挑んだ,7,6,6,7,8,8,5,5,6,4,8,6.3
潜めた,持つ,1,2,0,3,0,0,0,0,3,0,1,0.9
繕った,偽った,5.4,6,5,6,3,7,9,5,3,5,5,5.4
喪失した,無くなった,7.4,7,6,8,7,9,9,8,6,7,8,7.5
掃討した,排斥した,6.2,5,6,8,5,7,9,7,7,5,8,6.7
掃討した,撤退させた,6.4,6,5,8,6,7,8,7,8,3,6,6.4
挿入した,引用した,3.2,5,4,2,0,5,6,5,2,2,5,3.6
挿入した,使用した,3.6,5,2,2,3,6,1,5,5,2,3,3.4
走行した,走った,8.4,8,8,9,9,8,9,8,8,8,8,8.3
他界した,亡くした,8.6,8,8,9,8,10,9,10,7,8,9,8.6
妥協する,迎合する,5.2,7,6,3,7,3,9,8,6,5,5,5.9
妥協せず,流されず,8.2,8,8,8,8,9,9,5,8,5,8,7.6
待ちきれない,我慢できない,6.2,7,5,4,7,8,9,7,7,3,10,6.7
担いだ,持った,6.2,6,5,7,6,7,9,6,6,5,8,6.5
担いだ,載せた,4.8,6,3,3,5,7,6,6,3,5,6,5.0
探し求める,遡る,3.6,6,0,7,0,5,5,3,2,2,3,3.3
着飾った,装った,6.4,7,7,6,6,6,8,7,6,5,8,6.6
駐在する,常務する,5.6,6,6,8,0,8,8,0,8,5,6,5.5
調べた,たどった,4.8,6,4,6,2,6,7,5,5,3,6,5.0
調査した,採取した,4,5,5,6,2,2,1,3,3,3,3,3.3
調査した,取った,2,5,0,3,1,1,2,3,3,3,2,2.3
調剤した,出した,3.8,5,5,4,2,3,0,1,2,0,1,2.3
掴んだ,挟んだ,6,6,5,4,6,9,5,3,6,7,5,5.6
提示された,書いた,3.6,5,4,7,0,2,5,5,6,5,3,4.2
諦めた,譲歩した,5.6,6,5,4,5,8,8,5,5,7,7,6.0
諦めた,妥協した,6,6,6,6,6,6,9,5,5,7,9,6.5
撤回する,退却する,3,5,5,3,0,2,7,5,3,3,0,3.3
撤回する,撤退する,3.2,5,5,4,0,2,8,5,4,5,2,4.0
撤収する,退く,7.4,6,6,7,8,10,8,5,7,5,6,6.8
添えた,付け足した,6.8,7,6,7,7,7,8,6,6,5,5,6.4
添えた,交えた,4.4,6,2,4,6,4,0,3,2,3,0,3.0
添えた,使った,1.6,4,0,3,0,1,5,1,3,3,3,2.3
添付した,交えた,3.2,5,2,3,6,0,0,1,2,3,0,2.2
途切れた,なくなった,6.8,6,6,8,6,8,8,5,6,5,6,6.4
途絶える,いなくなる,6.2,5,6,7,7,6,9,6,7,5,5,6.3
