Word,Language,Input,Expected Result,Result,Match
naturopathy,English,"(110, 97, 116, 117, 114, 111, 112, 97, 116, 104, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
rushlight,English,"(114, 117, 115, 104, 108, 105, 103, 104, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Pharisienne,French,"(80, 104, 97, 114, 105, 115, 105, 101, 110, 110, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
儕乕僟乕,Japanese,"(20757, 20053, 20703, 20053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偳偆偵偐,Japanese,"(20595, 20550, 20597, 20560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
antextet,German,"(97, 110, 116, 101, 120, 116, 101, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
enroulions,French,"(101, 110, 114, 111, 117, 108, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
栤戣揰,Japanese,"(26660, 25123, 25584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
怱抧椙偄,Japanese,"(24625, 25255, 26905, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,2,False
premoriencias,Spanish,"(112, 114, 101, 109, 111, 114, 105, 101, 110, 99, 105, 97, 115, 0, 0, 0, 0, 0, 0, 0)",1,2,False
Narkosesystem,German,"(78, 97, 114, 107, 111, 115, 101, 115, 121, 115, 116, 101, 109, 0, 0, 0, 0, 0, 0, 0)",4,4,True
danciest,English,"(100, 97, 110, 99, 105, 101, 115, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
mayday,English,"(109, 97, 121, 100, 97, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
帺暘帺恎,Japanese,"(24122, 26264, 24122, 24654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
essuyai,French,"(101, 115, 115, 117, 121, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
comatula,English,"(99, 111, 109, 97, 116, 117, 108, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
堦抳偟偨,Japanese,"(22566, 25267, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
怣怱偟偨,Japanese,"(24611, 24625, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
tronçonnerons,French,"(116, 114, 111, 110, 231, 111, 110, 110, 101, 114, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,3,True
shilled,English,"(115, 104, 105, 108, 108, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
忣偗側偄,Japanese,"(24547, 20567, 20596, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
怑暘,Japanese,"(24593, 26264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
abrigando,Spanish,"(97, 98, 114, 105, 103, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
oligocena,Spanish,"(111, 108, 105, 103, 111, 99, 101, 110, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
tourbillonne,French,"(116, 111, 117, 114, 98, 105, 108, 108, 111, 110, 110, 101, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
despachurrando,Spanish,"(100, 101, 115, 112, 97, 99, 104, 117, 114, 114, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0)",1,1,True
restreignent,French,"(114, 101, 115, 116, 114, 101, 105, 103, 110, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
légionnaires,French,"(108, 233, 103, 105, 111, 110, 110, 97, 105, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Regeldramas,German,"(82, 101, 103, 101, 108, 100, 114, 97, 109, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
myomancy,English,"(109, 121, 111, 109, 97, 110, 99, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
stabilisa,French,"(115, 116, 97, 98, 105, 108, 105, 115, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Wirtschaftsdenken,German,"(87, 105, 114, 116, 115, 99, 104, 97, 102, 116, 115, 100, 101, 110, 107, 101, 110, 0, 0, 0)",4,4,True
Kriminalexperten,German,"(75, 114, 105, 109, 105, 110, 97, 108, 101, 120, 112, 101, 114, 116, 101, 110, 0, 0, 0, 0)",4,4,True
destilaré,Spanish,"(100, 101, 115, 116, 105, 108, 97, 114, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
démenaient,French,"(100, 233, 109, 101, 110, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Ententräume,German,"(69, 110, 116, 101, 110, 116, 114, 228, 117, 109, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
swazzles,English,"(115, 119, 97, 122, 122, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
remboîtassent,French,"(114, 101, 109, 98, 111, 238, 116, 97, 115, 115, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Verkaufstage,German,"(86, 101, 114, 107, 97, 117, 102, 115, 116, 97, 103, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
embrochent,French,"(101, 109, 98, 114, 111, 99, 104, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
彂暔,Japanese,"(24386, 26260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
intrenching,English,"(105, 110, 116, 114, 101, 110, 99, 104, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
imagen,Spanish,"(105, 109, 97, 103, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
minaudâmes,French,"(109, 105, 110, 97, 117, 100, 226, 109, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
academically,English,"(97, 99, 97, 100, 101, 109, 105, 99, 97, 108, 108, 121, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
zinc,Spanish,"(122, 105, 110, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
stasimorphy,English,"(115, 116, 97, 115, 105, 109, 111, 114, 112, 104, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
acostumbrarás,Spanish,"(97, 99, 111, 115, 116, 117, 109, 98, 114, 97, 114, 225, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Topzuschlags,German,"(84, 111, 112, 122, 117, 115, 99, 104, 108, 97, 103, 115, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
quémandèrent,French,"(113, 117, 233, 109, 97, 110, 100, 232, 114, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
agrietarán,Spanish,"(97, 103, 114, 105, 101, 116, 97, 114, 225, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
dégénèrent,French,"(100, 233, 103, 233, 110, 232, 114, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,5,False
eeuu,Spanish,"(101, 101, 117, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
coercíamos,Spanish,"(99, 111, 101, 114, 99, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
atterrant,French,"(97, 116, 116, 101, 114, 114, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
ribera,Spanish,"(114, 105, 98, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
desoséis,Spanish,"(100, 101, 115, 111, 115, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
exposiciones,Spanish,"(101, 120, 112, 111, 115, 105, 99, 105, 111, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
canséis,Spanish,"(99, 97, 110, 115, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
confederó,Spanish,"(99, 111, 110, 102, 101, 100, 101, 114, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
padang,English,"(112, 97, 100, 97, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
afférer,French,"(97, 102, 102, 233, 114, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
堷偒棫偮,Japanese,"(22583, 20562, 26859, 20590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
夣偄,Japanese,"(22819, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
尩偟偄,Japanese,"(23593, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
componían,Spanish,"(99, 111, 109, 112, 111, 110, 237, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
lugeront,French,"(108, 117, 103, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
dégottâmes,French,"(100, 233, 103, 111, 116, 116, 226, 109, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
noctámbulas,Spanish,"(110, 111, 99, 116, 225, 109, 98, 117, 108, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
朢偟偄,Japanese,"(26402, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
devalled,English,"(100, 101, 118, 97, 108, 108, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
necesitaréis,Spanish,"(110, 101, 99, 101, 115, 105, 116, 97, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
偟傚偣傫,Japanese,"(20575, 20634, 20579, 20651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
憺乆偟偘,Japanese,"(25018, 20038, 20575, 20568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
déformables,French,"(100, 233, 102, 111, 114, 109, 97, 98, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Triebwerksregelungen,German,"(84, 114, 105, 101, 98, 119, 101, 114, 107, 115, 114, 101, 103, 101, 108, 117, 110, 103, 101, 110)",4,4,True
Sturzhelms,German,"(83, 116, 117, 114, 122, 104, 101, 108, 109, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
摨堄偟偨,Japanese,"(25704, 22532, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
fremdsprachlicher,German,"(102, 114, 101, 109, 100, 115, 112, 114, 97, 99, 104, 108, 105, 99, 104, 101, 114, 0, 0, 0)",4,4,True
Schillerfalter,German,"(83, 99, 104, 105, 108, 108, 101, 114, 102, 97, 108, 116, 101, 114, 0, 0, 0, 0, 0, 0)",4,4,True
riades,Spanish,"(114, 105, 97, 100, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
justina,Spanish,"(106, 117, 115, 116, 105, 110, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
gownman,English,"(103, 111, 119, 110, 109, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
崄傝崅偔,Japanese,"(23812, 20637, 23813, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
petulancies,English,"(112, 101, 116, 117, 108, 97, 110, 99, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
necrologic,English,"(110, 101, 99, 114, 111, 108, 111, 103, 105, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Miasmen,German,"(77, 105, 97, 115, 109, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
pastoras,Spanish,"(112, 97, 115, 116, 111, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
défausseras,French,"(100, 233, 102, 97, 117, 115, 115, 101, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
décapiteront,French,"(100, 233, 99, 97, 112, 105, 116, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
楃媀惓偟偔,Japanese,"(26947, 23168, 24787, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
暘偗傞,Japanese,"(26264, 20567, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Frachtflotte,German,"(70, 114, 97, 99, 104, 116, 102, 108, 111, 116, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
gutgekleideter,German,"(103, 117, 116, 103, 101, 107, 108, 101, 105, 100, 101, 116, 101, 114, 0, 0, 0, 0, 0, 0)",4,4,True
Altarflügeln,German,"(65, 108, 116, 97, 114, 102, 108, 252, 103, 101, 108, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
crone,English,"(99, 114, 111, 110, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
renfermons,French,"(114, 101, 110, 102, 101, 114, 109, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
testamentarias,Spanish,"(116, 101, 115, 116, 97, 109, 101, 110, 116, 97, 114, 105, 97, 115, 0, 0, 0, 0, 0, 0)",1,1,True
嬈柋,Japanese,"(23304, 26571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
raffinas,French,"(114, 97, 102, 102, 105, 110, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
ornamentarán,Spanish,"(111, 114, 110, 97, 109, 101, 110, 116, 97, 114, 225, 110, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
庤抜,Japanese,"(24228, 25244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
interferís,Spanish,"(105, 110, 116, 101, 114, 102, 101, 114, 237, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
façonnassent,French,"(102, 97, 231, 111, 110, 110, 97, 115, 115, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
tensions,English,"(116, 101, 110, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
reprochant,French,"(114, 101, 112, 114, 111, 99, 104, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
sushi,English,"(115, 117, 115, 104, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
néogènes,French,"(110, 233, 111, 103, 232, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
僪儗僗,Japanese,"(20714, 20759, 20695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Abfallbereiches,German,"(65, 98, 102, 97, 108, 108, 98, 101, 114, 101, 105, 99, 104, 101, 115, 0, 0, 0, 0, 0)",4,4,True
militarized,English,"(109, 105, 108, 105, 116, 97, 114, 105, 122, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
excomulgaréis,Spanish,"(101, 120, 99, 111, 109, 117, 108, 103, 97, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
pictorialism,English,"(112, 105, 99, 116, 111, 114, 105, 97, 108, 105, 115, 109, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
柧敀偵側傞,Japanese,"(26599, 25920, 20597, 20596, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Roteisenerz,German,"(82, 111, 116, 101, 105, 115, 101, 110, 101, 114, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,3,False
Selbstbetrachtung,German,"(83, 101, 108, 98, 115, 116, 98, 101, 116, 114, 97, 99, 104, 116, 117, 110, 103, 0, 0, 0)",4,4,True
délestassions,French,"(100, 233, 108, 101, 115, 116, 97, 115, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,3,True
revoltierend,German,"(114, 101, 118, 111, 108, 116, 105, 101, 114, 101, 110, 100, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
懡條惈,Japanese,"(25057, 26781, 24776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
salpresar,Spanish,"(115, 97, 108, 112, 114, 101, 115, 97, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
sardanas,English,"(115, 97, 114, 100, 97, 110, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
庡梫恖暔,Japanese,"(24225, 26795, 24662, 26260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Diffusionsatmung,German,"(68, 105, 102, 102, 117, 115, 105, 111, 110, 115, 97, 116, 109, 117, 110, 103, 0, 0, 0, 0)",4,4,True
peligrad,Spanish,"(112, 101, 108, 105, 103, 114, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
arengaste,Spanish,"(97, 114, 101, 110, 103, 97, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
enveniment,French,"(101, 110, 118, 101, 110, 105, 109, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
斶偟偔,Japanese,"(26038, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
cincelabas,Spanish,"(99, 105, 110, 99, 101, 108, 97, 98, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
mermaría,Spanish,"(109, 101, 114, 109, 97, 114, 237, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
寖偟偔,Japanese,"(23510, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
exténuez,French,"(101, 120, 116, 233, 110, 117, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Straßengangster,German,"(83, 116, 114, 97, 223, 101, 110, 103, 97, 110, 103, 115, 116, 101, 114, 0, 0, 0, 0, 0)",4,4,True
monastères,French,"(109, 111, 110, 97, 115, 116, 232, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Blaubeersößchens,German,"(66, 108, 97, 117, 98, 101, 101, 114, 115, 246, 223, 99, 104, 101, 110, 115, 0, 0, 0, 0)",4,4,True
disséminerez,French,"(100, 105, 115, 115, 233, 109, 105, 110, 101, 114, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
徚嶶偟偨,Japanese,"(24474, 23990, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
accrocheriez,French,"(97, 99, 99, 114, 111, 99, 104, 101, 114, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
supprimeraient,French,"(115, 117, 112, 112, 114, 105, 109, 101, 114, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0)",3,3,True
annunciation,English,"(97, 110, 110, 117, 110, 99, 105, 97, 116, 105, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
栚棫偮,Japanese,"(26650, 26859, 20590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
hâtif,French,"(104, 226, 116, 105, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
antisepsie,French,"(97, 110, 116, 105, 115, 101, 112, 115, 105, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Lernregel,German,"(76, 101, 114, 110, 114, 101, 103, 101, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
sternhelleren,German,"(115, 116, 101, 114, 110, 104, 101, 108, 108, 101, 114, 101, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
pingpongs,English,"(112, 105, 110, 103, 112, 111, 110, 103, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
偮偮傑偟傗偐側,Japanese,"(20590, 20590, 20625, 20575, 20631, 20560, 20596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
堦斒揑偵,Japanese,"(22566, 26002, 25553, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
geometrische,German,"(103, 101, 111, 109, 101, 116, 114, 105, 115, 99, 104, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
暡嵱偡傞,Japanese,"(26273, 23921, 20577, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
crosiered,English,"(99, 114, 111, 115, 105, 101, 114, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
奼挘偝傟偨,Japanese,"(22908, 25368, 20573, 20639, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
paddocking,English,"(112, 97, 100, 100, 111, 99, 107, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Queste,German,"(81, 117, 101, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Holzgrabens,German,"(72, 111, 108, 122, 103, 114, 97, 98, 101, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
榑媍偟偨,Japanese,"(27025, 23181, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
惓偟偄,Japanese,"(24787, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
sachlichsten,German,"(115, 97, 99, 104, 108, 105, 99, 104, 115, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
entretuvierais,Spanish,"(101, 110, 116, 114, 101, 116, 117, 118, 105, 101, 114, 97, 105, 115, 0, 0, 0, 0, 0, 0)",1,3,False
懠奅偟偨,Japanese,"(25056, 22853, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Stellelementen,German,"(83, 116, 101, 108, 108, 101, 108, 101, 109, 101, 110, 116, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
Selbstmordzweck,German,"(83, 101, 108, 98, 115, 116, 109, 111, 114, 100, 122, 119, 101, 99, 107, 0, 0, 0, 0, 0)",4,4,True
retorceréis,Spanish,"(114, 101, 116, 111, 114, 99, 101, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
verkackten,German,"(118, 101, 114, 107, 97, 99, 107, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
hederíais,Spanish,"(104, 101, 100, 101, 114, 237, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
jacassaient,French,"(106, 97, 99, 97, 115, 115, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
detraiste,Spanish,"(100, 101, 116, 114, 97, 105, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
cencerreemos,Spanish,"(99, 101, 110, 99, 101, 114, 114, 101, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
maltasses,French,"(109, 97, 108, 116, 97, 115, 115, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Schnitzeljagden,German,"(83, 99, 104, 110, 105, 116, 122, 101, 108, 106, 97, 103, 100, 101, 110, 0, 0, 0, 0, 0)",4,4,True
嵶偄,Japanese,"(23926, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
recompres,Spanish,"(114, 101, 99, 111, 109, 112, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
Kohleschächte,German,"(75, 111, 104, 108, 101, 115, 99, 104, 228, 99, 104, 116, 101, 0, 0, 0, 0, 0, 0, 0)",4,4,True
renitence,English,"(114, 101, 110, 105, 116, 101, 110, 99, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
warbonnets,English,"(119, 97, 114, 98, 111, 110, 110, 101, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
zerknittertes,German,"(122, 101, 114, 107, 110, 105, 116, 116, 101, 114, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Überfallrohre,German,"(220, 98, 101, 114, 102, 97, 108, 108, 114, 111, 104, 114, 101, 0, 0, 0, 0, 0, 0, 0)",4,4,True
distillassiez,French,"(100, 105, 115, 116, 105, 108, 108, 97, 115, 115, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Brachmonat,German,"(66, 114, 97, 99, 104, 109, 111, 110, 97, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
