Word,Language,Len,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
嫃怱抧偑傢傞偄,5,7,23235,24625,25255,20561,20642,20638,20548,0,0,0,0,0,0,0,0,0,0,0,0,0
偄偭傁偄偵,5,5,20548,20589,20609,20548,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
挿偄幵,5,3,25407,20548,24181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偍嬥,5,2,20557,23333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
崙柉,5,2,23833,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偒偭傁傝偲,5,5,20562,20589,20609,20637,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庘偟偄,5,3,24216,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嵟弶,5,2,23903,24374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奣棯,5,2,22883,26863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朏偽偟偄,5,4,26383,20605,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偲偵偐偔,5,4,20594,20597,20560,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婰挔偟偨,5,4,23152,25364,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
敪払偟偨,5,4,25962,25173,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偍傕偟傠偔,5,5,20557,20629,20575,20640,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偦偺傑傑,5,4,20582,20602,20625,20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
柍榑,5,2,26573,27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
妱傟傗偡偄,5,5,22961,20639,20631,20577,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懸偪偒傟側偄,5,6,25080,20586,20562,20639,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
怓嵤,5,2,24595,23908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偨傔傜偭偰偄傞,5,7,20584,20628,20636,20589,20592,20548,20638,0,0,0,0,0,0,0,0,0,0,0,0,0
偵偭偙傝,5,4,20597,20589,20569,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斒揑偵,5,4,22566,26002,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峔撪,5,2,23764,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傕偼傗,5,3,20629,20604,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朢偟偔,5,3,26402,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
忢偵懸婡偟偨,5,6,24546,20597,25080,23137,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尰嵼,5,2,23600,23932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奣偟偰,5,3,22883,20575,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偖偭偲,5,3,20566,20589,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彂偐傟偨,5,4,24386,20560,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
塀偟偰偄傞,5,5,22592,20575,20592,20548,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
撪梕,5,2,25770,26773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弴師,5,2,24372,24107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
摿偵,5,2,25727,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懡偔偑,5,3,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
朷傑偟偄,5,4,26423,20625,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懅嬯偟偄,5,4,25029,23343,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偁傞,5,2,20545,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廫暘偵,5,3,24299,26264,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慺惏傜偟偄,5,5,24954,24783,20636,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傒偭偲傕側偐偨,5,7,20626,20589,20594,20629,20596,20560,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
偆傞偝偔,5,4,20550,20638,20573,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廂廤偝傟偨,5,5,24258,24292,20573,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
抦惈,5,2,25254,24776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屻戅偟偨,5,4,23675,25093,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
姰慡偵,5,3,23024,24929,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
枮偪傞,5,3,26542,20586,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
墝偨偔,5,3,22685,20584,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庝嬪,5,2,24221,23338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
搑曽偵偔傟偨,5,6,25617,26365,20597,20564,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堅傔,5,2,22533,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
棽婲偟偨,5,4,26877,23154,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堖暈,5,2,22550,26248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦栥拝偁傞,5,5,22566,26661,25309,20545,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偩偄傇,5,3,20585,20548,20615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
攝晍偟偨,5,4,25885,26189,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屌偔,5,2,23628,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憶偑偟偄,5,4,25014,20561,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
姶偠傞,5,3,23030,20576,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帥撪,5,2,24101,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恠偒偨,5,3,24672,20562,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偁偭偗側偔,5,5,20545,20589,20567,20596,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鏢鏞偡傞,5,4,37858,37854,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峳偭傐偔,5,4,23795,20589,20624,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
榖偟崌偄偟偨,5,6,27030,20575,23820,20548,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
塰偊傞,5,3,22640,20554,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
擻椡,5,2,25851,26913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堅埨,5,2,22533,22504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帩偭偨,5,3,24105,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
惱偭偨,5,3,24817,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傗偼傝,5,3,20631,20604,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
僐僗僠儏乕儉,5,6,20688,20695,20704,20751,20053,20745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
揧偊傞,5,3,25575,20554,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憶乆偟偄,5,4,25014,20038,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杮摉偵,5,3,26478,25673,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
暔惁偐偭偨,5,5,26260,24769,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徚偊傞,5,3,24474,20554,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
棫偪岦偐偭偨,5,6,26859,20586,23718,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嫲傟傞,5,3,23282,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彮乆,5,2,24430,20038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恖乆,5,2,24662,20038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恎暘,5,2,24654,26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愭摢,5,2,24877,25698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堷偒偨偭偨,5,5,22583,20562,20584,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偨傑偵,5,3,20584,20625,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尒塰偊偺偡傞,5,6,23570,22640,20554,20602,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帺屓,5,2,24122,23635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
悐戅偟偨,5,4,24720,25093,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偳偆傗傜,5,4,20595,20550,20631,20636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嵶枾偵,5,3,23926,26558,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
惗偄棫偪,5,4,24791,20548,26859,20586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庡偵,5,2,24225,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偄傑傗,5,3,20548,20625,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宖嵹偟偨,5,4,23446,23929,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
擟柋,5,2,25823,26571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帺暘,5,2,24122,26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屗榝偭偨,5,4,23639,27037,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彂愋,5,2,24386,24843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奣梫,5,2,22883,26795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偮偗傞,5,3,20590,20567,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傾僋僙儞僩偵側傞,5,8,20670,20683,20697,20766,20713,20597,20596,20638,0,0,0,0,0,0,0,0,0,0,0,0
偼偠傔,5,3,20604,20576,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斒揑偵,5,4,22566,26002,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
強嵼,5,2,24375,23932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
怓,5,1,24595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嫃恏偦偆,5,4,23235,24655,20582,20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偝偐偺傏傞,5,5,20573,20560,20602,20623,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婥帩偪傛偐偭偨,5,7,23141,24105,20586,20635,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
偒偭傁傝偲,5,5,20562,20589,20609,20637,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彂偐傟偰偍傞,5,6,24386,20560,20639,20592,20557,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徚柵偟偨,5,4,24474,26613,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廔傢傞,5,3,24276,20642,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彫偝偄,5,3,24427,20573,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
攝晍偟偨,5,4,25885,26189,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
墌弉偟偨,5,4,22668,24329,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
忋偑傞,5,3,24523,20561,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
崱擔偱偼,5,4,23857,25812,20593,20604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彸擣偟偨,5,4,24440,25827,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婼栧,5,2,23164,26663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
揚戅偟偨,5,4,25562,25093,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憱偭偨,5,3,25009,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偐偞偭偨,5,4,20560,20574,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
媬偄,5,2,23212,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偁傜傢偵側偭偨,5,7,20545,20636,20642,20597,20596,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
尩偮偔偡傞,5,5,23593,20590,20564,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峫偊,5,2,23787,20554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曔傑偭偨,5,4,26324,20625,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巚偄偭偒傝,5,5,24026,20548,20589,20562,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恎忋,5,2,24654,24523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傢偢偐偵,5,4,20642,20578,20560,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嵹傞,5,2,23929,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偳偆偵傕,5,4,20595,20550,20597,20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庛揰,5,2,24219,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慡懱偲偟偰,5,5,24929,25073,20594,20575,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懡偔偑,5,3,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屓,5,1,23635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
峀偘偨,5,3,23744,20568,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
壗偲偐,5,3,22743,20594,20560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懸偪偙偑傟傞,5,6,25080,20586,20569,20561,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
崙柉,5,2,23833,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婌偽偟偄,5,4,23116,20605,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婥帩傛偔,5,4,23141,24105,20635,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憫尩偵,5,3,25003,23593,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
戝廜,5,2,25117,24284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斒恖,5,3,22566,26002,24662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
搑愗傟傞,5,4,25617,24855,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徫婄傪岦偗偨,5,6,24491,23108,20650,23718,20567,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婥帩偪傛偄,5,5,23141,24105,20586,20635,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
忢偵挀嵼偟偨,5,6,24546,20597,25344,23932,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
攝媼偟偨,5,4,25885,23228,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
側偔側偭偨,5,5,20596,20564,20596,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憤偠偰,5,3,24996,20576,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愮愗傟傗偡偔,5,6,24878,24855,20639,20631,20577,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
揱偊偨,5,3,25585,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
椙偔側偄,5,4,26905,20564,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
揚戅偟偨,5,4,25562,25093,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
怓崌偄,5,3,24595,23820,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
暘偗偨,5,3,26264,20567,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彍偔,5,2,24397,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偄偭偦偆,5,4,20548,20589,20582,20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦抳偡傞,5,4,22566,25267,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尰傟偨,5,3,23600,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
抦椡,5,2,25254,26913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
廔傢偭偨,5,4,24276,20642,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恎忋,5,2,24654,24523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徧偟偨,5,3,24487,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寚揰,5,2,23514,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尒偊傞,5,3,23570,20554,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傓側偟偄,5,4,20627,20596,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偮傜偄,5,3,20590,20636,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
娵偛偲,5,3,23093,20571,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業弌偡傞,5,4,26989,24332,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婥傑偢偔,5,4,23141,20625,20578,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憆幐偟偨,5,4,24966,24144,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帥幮撪,5,3,24101,24174,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寛傑傞,5,3,23515,20625,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昞偵弌傞,5,4,26142,20597,24332,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偄偐偮偔偡傞,5,6,20548,20560,20590,20564,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
側偵偣,5,3,20596,20597,20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憆幐偟偨,5,4,24966,24144,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寢峔,5,2,23522,23764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彸擣偡傞,5,4,24440,25827,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尦婥,5,2,23590,23141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
塣柦,5,2,22627,26598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
榁弉偟偨,5,4,27009,24329,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幘憱偟偨,5,4,24152,25009,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偦偺傑傑傪,5,5,20582,20602,20625,20625,20650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懡偔偑,5,3,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
庘偟偔,5,3,24216,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嬑傔,5,2,23313,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巒傔,5,2,24018,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偡偱偵,5,3,20577,20593,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屓傟,5,2,23635,20639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彂愋,5,2,24386,24843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
怣偠偨,5,3,24611,20576,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恎偛傕傜偣偨,5,6,24654,20571,20629,20636,20579,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偐偭偙傢傞偐偭偨,5,8,20560,20589,20569,20642,20638,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0
崱傗,5,2,23857,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曵傟偨,5,3,26357,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
昦傫偩,5,3,26150,20651,20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偟偭偐傝偲,5,5,20575,20589,20560,20637,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嵺棫偮,5,3,23930,26859,20590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
抦幆,5,2,25254,24134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偦傫側偵,5,4,20582,20651,20596,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偍婅偄偟偨,5,5,20557,23109,20548,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
傕偺惁偄,5,4,20629,20602,24769,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嵦庢偟偨,5,4,23910,24226,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偆傟偟偄,5,4,20550,20639,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懡彮,5,2,25057,24430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曵傟傗偡偄,5,5,26357,20639,20631,20577,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
攧傝崬傒暥嬪,5,6,25895,20637,23852,20626,26277,23338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
悘帪,5,2,24728,24106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梙傟摦偔,5,4,26777,20639,25702,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
暥復,5,2,26277,24489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
寲壾偡傞,5,4,23538,22782,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愗婅偟偨,5,4,24855,23109,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帪偍傝,5,3,24106,20557,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幵,5,1,24181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
椡側偄,5,3,26913,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夨偟偄,5,3,22824,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
惱偭偨,5,3,24817,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偐偡偐偵,5,4,20560,20577,20560,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慡晹,5,2,24929,26233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慡斒揑偵,5,4,24929,26002,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徚嶶偟偨,5,4,24474,23990,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偓傝偓傝,5,4,20563,20637,20563,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
憤崌揑偵,5,4,24996,23820,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巚偆懚暘偵,5,5,24026,20550,25050,26264,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曵傟傞,5,3,26357,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
懸偪偒傟側偄,5,6,25080,20586,20562,20639,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偓傝偓傝偱,5,5,20563,20637,20563,20637,20593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偩偄偨偄,5,4,20585,20548,20584,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彮偟偽偐傝,5,5,24430,20575,20605,20560,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
摦偐偡,5,3,25702,20560,20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嫬撪,5,2,23276,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恖,5,1,24662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
慡峴掱,5,3,24929,23796,25521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
抦惈,5,2,25254,24776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斣庤,5,3,22566,26019,24228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
婥媥傔,5,3,23141,23205,20628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偁偭偗側偔,5,5,20545,20589,20567,20596,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斒巗柉,5,4,22566,26002,24023,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恎暘,5,2,24654,26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦斒偵,5,3,22566,26002,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堦楢,5,2,22566,26978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偍傢傞,5,3,20557,20642,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
僇儔僼儖,5,4,20679,20756,20732,20758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
榑揰,5,2,27025,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
偄傑傗,5,3,20548,20625,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
壱偓,5,2,22769,20563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
